TrainID,Axle,State,Side,Wheel Diameter,Flange Height,Flange Thickness,QR,date
CMRLTR47,L1-R1,BEFORE,LH,856.06,32.27,29.13,4.67,22.07.2023
CMRLTR47,L1-R1,BEFORE,RH,855.48,31.77,31.28,7.34,22.07.2023
CMRLTR47,L1-R1,AFTER,LH,839.4,29.03,32.25,10.01,29.07.2023
CMRLTR47,L1-R1,AFTER,RH,839.3,29.09,32.11,9.93,29.07.2023
CMRLTR47,L2-R2,BEFORE,LH,853.47,31.81,30.7,5.67,22.07.2023
CMRLTR47,L2-R2,BEFORE,RH,854.7,31.9,31.34,7.31,22.07.2023
CMRLTR47,L2-R2,AFTER,LH,840.38,29.12,32.17,10.01,29.07.2023
CMRLTR47,L2-R2,AFTER,RH,840.14,29.1,31.85,9.92,29.07.2023
CMRLTR47,L3-R3,BEFORE,LH,857.04,31.32,28.99,4.63,22.07.2023
CMRLTR47,L3-R3,BEFORE,RH,856.56,30.77,31.11,7.28,22.07.2023
CMRLTR47,L3-R3,AFTER,LH,840.12,29.0,31.81,10.02,29.07.2023
CMRLTR47,L3-R3,AFTER,RH,840.04,29.05,31.86,9.97,29.07.2023
CMRLTR47,L4-R4,BEFORE,LH,857.46,50.4,29.66,5.17,22.07.2023
CMRLTR47,L4-R4,BEFORE,RH,856.73,30.77,31.02,7.6,22.07.2023
CMRLTR47,L4-R4,AFTER,LH,840.62,28.99,32.06,9.98,29.07.2023
CMRLTR47,L4-R4,AFTER,RH,840.38,28.99,31.98,9.97,29.07.2023
CMRLTR47,L5-R5,BEFORE,LH,858.26,31.13,28.04,4.5,22.07.2023
CMRLTR47,L5-R5,BEFORE,RH,857.02,31.29,32.21,7.18,22.07.2023
CMRLTR47,L5-R5,AFTER,LH,840.44,29.04,32.29,10.07,29.07.2023
CMRLTR47,L5-R5,AFTER,RH,840.14,29.14,32.32,9.88,29.07.2023
CMRLTR47,L6-R6,BEFORE,LH,858.37,31.21,29.96,5.5,22.07.2023
CMRLTR47,L6-R6,BEFORE,RH,857.32,30.64,31.78,7.25,22.07.2023
CMRLTR47,L6-R6,AFTER,LH,840.21,29.06,32.34,10.02,29.07.2023
CMRLTR47,L6-R6,AFTER,RH,839.79,29.06,32.27,9.9,29.07.2023
CMRLTR47,L7-R7,BEFORE,LH,858.63,30.75,28.28,4.58,22.07.2023
CMRLTR47,L7-R7,BEFORE,RH,857.97,30.79,30.62,6.92,22.07.2023
CMRLTR47,L7-R7,AFTER,LH,840.59,29.01,32.16,10.11,29.07.2023
CMRLTR47,L7-R7,AFTER,RH,840.54,29.24,32.02,9.97,29.07.2023
CMRLTR47,L8-R8,BEFORE,LH,858.69,30.96,27.95,4.68,22.07.2023
CMRLTR47,L8-R8,BEFORE,RH,858.13,30.53,30.37,6.84,22.07.2023
CMRLTR47,L8-R8,AFTER,LH,841.51,29.09,31.88,10.01,29.07.2023
CMRLTR47,L8-R8,AFTER,RH,841.49,29.04,31.9,9.92,29.07.2023
CMRLTR47,L9-R9,BEFORE,LH,855.78,32.16,29.76,5.19,22.07.2023
CMRLTR47,L9-R9,BEFORE,RH,855.35,31.46,30.61,6.45,22.07.2023
CMRLTR47,L9-R9,AFTER,LH,841.09,29.03,32.02,10.06,29.07.2023
CMRLTR47,L9-R9,AFTER,RH,841.37,29.08,32.05,9.87,29.07.2023
CMRLTR47,L10-R10,BEFORE,LH,856.3,31.55,29.25,4.75,22.07.2023
CMRLTR47,L10-R10,BEFORE,RH,856.07,31.26,31.07,6.79,22.07.2023
CMRLTR47,L10-R10,AFTER,LH,841.33,28.98,32.29,9.99,29.07.2023
CMRLTR47,L10-R10,AFTER,RH,841.38,29.12,32.08,9.89,29.07.2023
CMRLTR47,L11-R11,BEFORE,LH,857.79,31.19,29.97,5.62,22.07.2023
CMRLTR47,L11-R11,BEFORE,RH,856.87,31.17,30.83,6.56,22.07.2023
CMRLTR47,L11-R11,AFTER,LH,840.23,29.01,31.96,9.97,29.07.2023
CMRLTR47,L11-R11,AFTER,RH,840.12,28.92,31.91,9.92,29.07.2023
CMRLTR47,L12-R12,BEFORE,LH,858.05,30.91,27.87,4.5,22.07.2023
CMRLTR47,L12-R12,BEFORE,RH,857.83,30.76,30.44,6.78,22.07.2023
CMRLTR47,L12-R12,AFTER,LH,839.61,28.93,31.91,9.97,29.07.2023
CMRLTR47,L12-R12,AFTER,RH,839.41,29.01,31.94,9.94,29.07.2023
CMRLTR47,L13-R13,BEFORE,LH,858.39,30.98,28.95,4.99,22.07.2023
CMRLTR47,L13-R13,BEFORE,RH,857.96,30.66,30.5,6.88,22.07.2023
CMRLTR47,L13-R13,AFTER,LH,842.44,29.02,31.86,10.01,29.07.2023
CMRLTR47,L13-R13,AFTER,RH,842.58,29.1,31.95,9.94,29.07.2023
CMRLTR47,L14-R14,BEFORE,LH,858.48,30.63,27.67,4.54,22.07.2023
CMRLTR47,L14-R14,BEFORE,RH,857.89,30.53,30.54,6.93,22.07.2023
CMRLTR47,L14-R14,AFTER,LH,841.57,29.01,31.83,9.93,29.07.2023
CMRLTR47,L14-R14,AFTER,RH,841.59,29.06,31.85,9.93,29.07.2023
CMRLTR47,L15-R15,BEFORE,LH,857.94,31.1,30.05,5.71,22.07.2023
CMRLTR47,L15-R15,BEFORE,RH,857.76,30.95,30.81,6.77,22.07.2023
CMRLTR47,L15-R15,AFTER,LH,839.69,29.06,31.82,10.05,29.07.2023
CMRLTR47,L15-R15,AFTER,RH,839.6,29.02,31.89,9.99,29.07.2023
CMRLTR47,L16-R16,BEFORE,LH,859.07,30.58,26.62,4.46,22.07.2023
CMRLTR47,L16-R16,BEFORE,RH,858.33,30.43,29.91,6.49,22.07.2023
CMRLTR47,L16-R16,AFTER,LH,838.85,29.13,31.98,10.05,29.07.2023
CMRLTR47,L16-R16,AFTER,RH,838.72,29.17,31.82,9.99,29.07.2023
