TrainID,Axle,State,Side,Wheel Diameter,Flange Height,Flange Thickness,QR,date
CMRLTR24,L9-R9,BEFORE,LH,843.54,37.62,31.03,3.43,25.01.2023
CMRLTR24,L9-R9,BEFORE,RH,842.06,38.73,32.13,6.06,25.01.2023
CMRLTR24,L9-R9,AFTER,LH,838.1,29.02,31.87,10.48,30.01.2023
CMRLTR24,L9-R9,AFTER,RH,838.36,29.01,31.83,9.97,30.01.2023
CMRLTR24,L10-R10,BEFORE,LH,842.72,38.31,32.54,3.48,25.01.2023
CMRLTR24,L10-R10,BEFORE,RH,844.17,37.62,33.0,6.03,25.01.2023
CMRLTR24,L10-R10,AFTER,LH,837.78,28.88,32.11,9.77,30.01.2023
CMRLTR24,L10-R10,AFTER,RH,837.89,28.86,32.49,9.4,30.01.2023
CMRLTR24,L11-R11,BEFORE,LH,845.49,36.63,31.67,3.28,25.01.2023
CMRLTR24,L11-R11,BEFORE,RH,845.41,37.07,33.4,6.27,25.01.2023
CMRLTR24,L11-R11,AFTER,LH,840.89,28.98,32.2,9.8,30.01.2023
CMRLTR24,L11-R11,AFTER,RH,840.78,28.93,32.41,9.44,30.01.2023
CMRLTR24,L12-R12,BEFORE,LH,846.86,36.26,30.75,3.43,25.01.2023
CMRLTR24,L12-R12,BEFORE,RH,847.79,35.82,32.07,6.35,25.01.2023
CMRLTR24,L12-R12,AFTER,LH,839.65,28.99,31.89,10.4,30.01.2023
CMRLTR24,L12-R12,AFTER,RH,839.21,29.0,31.89,10.04,30.01.2023
CMRLTR24,L13-R13,BEFORE,LH,843.5,37.66,30.72,3.38,25.01.2023
CMRLTR24,L13-R13,BEFORE,RH,845.16,37.02,31.69,6.14,25.01.2023
CMRLTR24,L13-R13,AFTER,LH,836.27,29.05,31.87,10.43,30.01.2023
CMRLTR24,L13-R13,AFTER,RH,836.19,29.03,31.9,10.03,30.01.2023
CMRLTR24,L14-R14,BEFORE,LH,845.43,36.59,31.86,3.5,25.01.2023
CMRLTR24,L14-R14,BEFORE,RH,845.28,37.16,32.64,6.08,25.01.2023
CMRLTR24,L14-R14,AFTER,LH,838.09,29.04,31.89,10.43,30.01.2023
CMRLTR24,L14-R14,AFTER,RH,838.49,29.03,31.94,9.97,30.01.2023
CMRLTR24,L15-R15,BEFORE,LH,845.98,36.6,31.62,3.29,25.01.2023
