TrainID,Axle,State,Side,Wheel Diameter,Flange Height,Flange Thickness,QR
CMRLTR51,L1-R1,BEFORE,LH,845.07,30.65,29.3,7.02
CMRLTR51,L1-R1,BEFORE,RH,845.53,30.6,30.27,8.16
CMRLTR51,L1-R1,AFTER,LH,828.96,29.02,31.95,10.27
CMRLTR51,L1-R1,AFTER,RH,829.04,29.06,31.92,10.01
CMRLTR51,L2-R2,BEFORE,LH,846.36,30.58,30.51,7.96
CMRLTR51,L2-R2,BEFORE,RH,846.86,30.47,30.58,8.23
CMRLTR51,L2-R2,AFTER,LH,829.67,29.07,31.96,10.12
CMRLTR51,L2-R2,AFTER,RH,829.76,29.1,31.98,10.0
CMRLTR51,L3-R3,BEFORE,LH,845.59,30.52,29.43,7.16
CMRLTR51,L3-R3,BEFORE,RH,846.3,30.39,30.33,8.41
CMRLTR51,L3-R3,AFTER,LH,830.14,29.12,32.06,10.19
CMRLTR51,L3-R3,AFTER,RH,830.05,29.1,31.91,10.01
CMRLTR51,L4-R4,BEFORE,LH,844.82,30.45,29.46,7.64
CMRLTR51,L4-R4,BEFORE,RH,845.63,30.15,30.27,8.23
CMRLTR51,L4-R4,AFTER,LH,829.85,29.12,31.98,10.15
CMRLTR51,L4-R4,AFTER,RH,829.77,29.1,31.98,10.01
CMRLTR51,L5-R5,BEFORE,LH,858.0,31.59,28.33,3.92
CMRLTR51,L5-R5,BEFORE,RH,858.03,31.15,30.32,6.67
CMRLTR51,L5-R5,AFTER,LH,840.36,29.13,32.07,10.23
CMRLTR51,L5-R5,AFTER,RH,840.36,29.14,32.14,10.06
CMRLTR51,L6-R6,BEFORE,LH,857.52,31.8,29.89,5.04
CMRLTR51,L6-R6,BEFORE,RH,858.1,31.08,31.22,7.28
CMRLTR51,L6-R6,AFTER,LH,840.85,29.19,32.01,10.24
CMRLTR51,L6-R6,AFTER,RH,840.86,29.12,32.1,10.02
CMRLTR51,L7-R7,BEFORE,LH,857.95,31.36,29.41,4.46
CMRLTR51,L7-R7,BEFORE,RH,858.16,30.92,30.93,7.18
CMRLTR51,L7-R7,AFTER,LH,840.89,29.15,31.92,10.31
CMRLTR51,L7-R7,AFTER,RH,840.79,29.11,32.13,10.03
CMRLTR51,L8-R8,BEFORE,LH,858.17,31.52,28.96,4.27
CMRLTR51,L8-R8,BEFORE,RH,858.5,30.51,30.33,7.25
CMRLTR51,L8-R8,AFTER,LH,840.0,29.34,32.01,10.28
CMRLTR51,L8-R8,AFTER,RH,840.03,29.37,31.83,10.04
CMRLTR51,L9-R9,BEFORE,LH,856.23,32.25,29.53,4.19
CMRLTR51,L9-R9,BEFORE,RH,856.44,31.85,30.91,7.02
CMRLTR51,L9-R9,AFTER,LH,839.05,29.12,31.99,10.26
CMRLTR51,L9-R9,AFTER,RH,839.12,29.03,32.07,10.0
CMRLTR51,L10-R10,BEFORE,LH,856.44,31.94,29.61,4.21
CMRLTR51,L10-R10,BEFORE,RH,857.45,31.64,31.47,7.29
CMRLTR51,L10-R10,AFTER,LH,838.36,29.03,31.87,10.22
CMRLTR51,L10-R10,AFTER,RH,838.42,29.11,31.96,10.01
CMRLTR51,L11-R11,BEFORE,LH,857.21,31.64,29.33,4.19
CMRLTR51,L11-R11,BEFORE,RH,857.51,31.17,31.56,7.66
CMRLTR51,L11-R11,AFTER,LH,840.2,29.12,31.91,10.19
CMRLTR51,L11-R11,AFTER,RH,840.1,29.09,31.95,10.04
CMRLTR51,L12-R12,BEFORE,LH,857.56,31.28,28.83,4.07
CMRLTR51,L12-R12,BEFORE,RH,858.12,30.82,30.76,7.17
CMRLTR51,L12-R12,AFTER,LH,840.59,29.03,32.05,10.25
CMRLTR51,L12-R12,AFTER,RH,840.5,29.12,31.92,10.06
CMRLTR51,L13-R13,BEFORE,LH,857.84,31.23,28.67,4.06
CMRLTR51,L13-R13,BEFORE,RH,858.0,31.02,30.98,7.39
CMRLTR51,L13-R13,AFTER,LH,841.06,29.1,32.06,10.22
CMRLTR51,L13-R13,AFTER,RH,841.04,29.05,31.94,10.26
CMRLTR51,L14-R14,BEFORE,LH,857.79,31.18,29.43,4.4
CMRLTR51,L14-R14,BEFORE,RH,857.97,31.01,30.81,7.0
CMRLTR51,L14-R14,AFTER,LH,841.01,29.09,31.92,10.21
CMRLTR51,L14-R14,AFTER,RH,840.28,29.11,32.09,10.01
CMRLTR51,L15-R15,BEFORE,LH,857.85,31.41,29.97,5.16
CMRLTR51,L15-R15,BEFORE,RH,858.15,30.9,31.19,7.51
CMRLTR51,L15-R15,AFTER,LH,840.69,29.1,32.01,10.23
CMRLTR51,L15-R15,AFTER,RH,840.45,29.03,31.94,10.03
CMRLTR51,L16-R16,BEFORE,LH,858.46,31.18,28.54,4.08
CMRLTR51,L16-R16,BEFORE,RH,858.62,30.73,29.57,6.51
CMRLTR51,L16-R16,AFTER,LH,839.89,29.12,32.04,10.19
CMRLTR51,L16-R16,AFTER,RH,839.73,29.09,31.99,10.01
