TrainID,Axle,State,Side,Wheel Diameter,Flange Height,Flange Thickness,QR,date
CMRLTR30,L1-R1,BEFORE,LH,845.8,36.69,30.45,4.19,10.03.2023
CMRLTR30,L1-R1,BEFORE,RH,846.52,35.89,32.67,6.03,10.03.2023
CMRLTR30,L1-R1,AFTER,LH,839.41,28.81,31.86,9.99,13.03.2023
CMRLTR30,L1-R1,AFTER,RH,839.65,28.82,31.85,10.0,13.03.2023
CMRLTR30,L2-R2,BEFORE,LH,846.93,36.2,32.14,4.47,10.03.2023
CMRLTR30,L2-R2,BEFORE,RH,843.59,37.22,33.84,6.35,10.03.2023
CMRLTR30,L2-R2,AFTER,LH,840.33,29.0,32.17,9.53,13.03.2023
CMRLTR30,L2-R2,AFTER,RH,840.58,28.83,31.98,9.86,13.03.2023
CMRLTR30,L3-R3,BEFORE,LH,848.98,34.97,31.23,4.2,10.03.2023
CMRLTR30,L3-R3,BEFORE,RH,848.86,34.78,33.13,6.66,10.03.2023
CMRLTR30,L3-R3,AFTER,LH,841.71,28.83,31.89,9.61,13.03.2023
CMRLTR30,L3-R3,AFTER,RH,841.73,28.89,31.82,9.78,13.03.2023
CMRLTR30,L4-R4,BEFORE,LH,850.73,34.46,30.67,4.52,10.03.2023
CMRLTR30,L4-R4,BEFORE,RH,849.01,34.49,32.33,6.28,10.03.2023
CMRLTR30,L4-R4,AFTER,LH,842.0,28.88,31.9,9.94,13.03.2023
CMRLTR30,L4-R4,AFTER,RH,842.25,28.82,31.86,10.02,13.03.2023
CMRLTR30,L5-R5,BEFORE,LH,850.44,34.55,30.13,4.23,10.03.2023
CMRLTR30,L5-R5,BEFORE,RH,848.95,34.93,32.56,6.26,10.03.2023
CMRLTR30,L5-R5,AFTER,LH,841.89,28.84,31.86,9.6,13.03.2023
CMRLTR30,L5-R5,AFTER,RH,842.14,28.89,31.85,9.77,13.03.2023
CMRLTR30,L6-R6,BEFORE,LH,850.53,34.38,31.3,4.54,10.03.2023
CMRLTR30,L6-R6,BEFORE,RH,849.74,34.4,32.8,6.44,10.03.2023
CMRLTR30,L6-R6,AFTER,LH,842.16,29.12,31.94,9.66,13.03.2023
CMRLTR30,L6-R6,AFTER,RH,842.47,29.09,31.96,9.81,13.03.2023
CMRLTR30,L7-R7,BEFORE,LH,850.31,34.3,30.36,4.1,10.03.2023
CMRLTR30,L7-R7,BEFORE,RH,850.29,34.09,32.86,6.78,10.03.2023
CMRLTR30,L7-R7,AFTER,LH,842.7,29.02,31.93,9.69,13.03.2023
CMRLTR30,L7-R7,AFTER,RH,842.54,29.11,31.96,9.85,13.03.2023
CMRLTR30,L8-R8,BEFORE,LH,849.44,28.88,31.25,8.79,10.03.2023
CMRLTR30,L8-R8,BEFORE,RH,849.55,28.77,31.19,9.68,10.03.2023
CMRLTR30,L8-R8,AFTER,LH,842.24,29.12,31.96,9.92,13.03.2023
