TrainID,Axle,State,Side,Wheel Diameter,Flange Height,Flange Thickness,QR
CMRLTR33,L1-R1,BEFORE,LH,846.21,36.37,30.71,3.3
CMRLTR33,L1-R1,BEFORE,RH,846.9,36.06,31.96,5.94
CMRLTR33,L1-R1,AFTER,LH,836.27,29.0,32.0,10.08
CMRLTR33,L1-R1,AFTER,RH,836.35,29.05,31.96,9.99
CMRLTR33,L2-R2,BEFORE,LH,846.7,36.23,31.77,3.28
CMRLTR33,L2-R2,BEFORE,RH,844.77,37.44,33.46,6.26
CMRLTR33,L2-R2,AFTER,LH,837.12,28.99,32.08,10.09
CMRLTR33,L2-R2,AFTER,RH,837.05,29.05,31.98,10.0
CMRLTR33,L3-R3,BEFORE,LH,848.68,34.41,30.72,3.08
CMRLTR33,L3-R3,BEFORE,RH,849.11,34.93,32.7,6.31
CMRLTR33,L3-R3,AFTER,LH,835.85,28.95,32.0,10.04
CMRLTR33,L3-R3,AFTER,RH,835.91,28.93,31.97,10.06
CMRLTR33,L4-R4,BEFORE,LH,850.13,34.42,30.06,3.37
CMRLTR33,L4-R4,BEFORE,RH,848.97,35.33,31.58,6.24
CMRLTR33,L4-R4,AFTER,LH,835.52,28.95,32.14,10.06
CMRLTR33,L4-R4,AFTER,RH,835.76,28.97,31.9,10.04
CMRLTR33,L5-R5,BEFORE,LH,849.31,34.92,29.38,3.25
CMRLTR33,L5-R5,BEFORE,RH,849.29,35.17,31.59,6.09
CMRLTR33,L5-R5,AFTER,LH,835.34,29.02,32.07,10.05
CMRLTR33,L5-R5,AFTER,RH,835.21,29.11,32.0,9.97
CMRLTR33,L6-R6,BEFORE,LH,849.45,34.82,30.86,3.08
CMRLTR33,L6-R6,BEFORE,RH,849.48,35.26,32.28,5.99
CMRLTR33,L6-R6,AFTER,LH,835.58,28.96,32.07,10.09
CMRLTR33,L6-R6,AFTER,RH,835.62,29.09,31.99,10.01
CMRLTR33,L7-R7,BEFORE,LH,850.47,34.36,30.73,3.53
CMRLTR33,L7-R7,BEFORE,RH,850.74,34.62,32.23,6.26
CMRLTR33,L7-R7,AFTER,LH,836.23,28.94,32.03,10.09
CMRLTR33,L7-R7,AFTER,RH,836.11,29.02,31.95,10.02
CMRLTR33,L8-R8,BEFORE,LH,850.78,34.1,29.24,3.1
CMRLTR33,L8-R8,BEFORE,RH,851.47,34.21,30.79,6.35
CMRLTR33,L8-R8,AFTER,LH,835.81,29.02,32.13,10.08
CMRLTR33,L8-R8,AFTER,RH,835.79,29.12,31.98,9.96
CMRLTR33,L9-R9,BEFORE,LH,845.67,36.63,30.01,2.8
CMRLTR33,L9-R9,BEFORE,RH,846.75,36.63,32.28,6.09
CMRLTR33,L9-R9,AFTER,LH,837.85,28.94,32.1,10.05
CMRLTR33,L9-R9,AFTER,RH,837.77,29.03,31.96,10.0
CMRLTR33,L10-R10,BEFORE,LH,845.22,36.77,31.24,3.09
CMRLTR33,L10-R10,BEFORE,RH,846.53,36.55,33.09,6.24
CMRLTR33,L10-R10,AFTER,LH,837.73,28.95,32.02,10.05
CMRLTR33,L10-R10,AFTER,RH,837.62,28.98,31.95,9.98
CMRLTR33,L11-R11,BEFORE,LH,848.71,35.07,31.19,3.13
CMRLTR33,L11-R11,BEFORE,RH,848.93,35.37,32.79,6.34
CMRLTR33,L11-R11,AFTER,LH,836.27,28.96,32.0,10.01
CMRLTR33,L11-R11,AFTER,RH,836.16,29.02,31.9,10.0
CMRLTR33,L12-R12,BEFORE,LH,849.23,34.97,29.82,3.34
CMRLTR33,L12-R12,BEFORE,RH,850.3,34.69,31.65,6.23
CMRLTR33,L12-R12,AFTER,LH,835.59,28.97,31.93,10.06
CMRLTR33,L12-R12,AFTER,RH,835.5,29.01,31.95,10.02
CMRLTR33,L13-R13,BEFORE,LH,847.82,35.65,30.15,3.08
CMRLTR33,L13-R13,BEFORE,RH,849.71,34.92,31.5,6.21
CMRLTR33,L13-R13,AFTER,LH,837.11,28.99,32.06,10.08
CMRLTR33,L13-R13,AFTER,RH,837.07,29.03,31.98,10.02
CMRLTR33,L14-R14,BEFORE,LH,849.9,34.56,30.66,3.4
CMRLTR33,L14-R14,BEFORE,RH,850.42,34.68,32.05,6.01
CMRLTR33,L14-R14,AFTER,LH,837.97,29.02,32.06,10.03
CMRLTR33,L14-R14,AFTER,RH,837.9,29.05,31.97,10.03
CMRLTR33,L15-R15,BEFORE,LH,849.58,34.79,31.4,3.54
CMRLTR33,L15-R15,BEFORE,RH,849.9,34.83,32.12,5.98
CMRLTR33,L15-R15,AFTER,LH,836.98,28.93,32.06,10.07
CMRLTR33,L15-R15,AFTER,RH,836.86,29.04,31.98,10.02
CMRLTR33,L16-R16,BEFORE,LH,851.54,34.28,29.75,3.59
CMRLTR33,L16-R16,BEFORE,RH,851.74,34.53,31.29,6.19
CMRLTR33,L16-R16,AFTER,LH,836.33,29.01,32.05,10.02
CMRLTR33,L16-R16,AFTER,RH,836.18,29.12,31.95,10.0
