TrainID,Axle,State,Side,Wheel Diameter,Flange Height,Flange Thickness,QR,date
CMRLTR35,L8-R8,AFTER,RH,836.31,29.07,31.95,10.04,18.04.2023
CMRLTR35,L9-R9,BEFORE,LH,844.21,37.53,30.68,3.05,15.04.2023
CMRLTR35,L9-R9,BEFORE,RH,845.17,37.19,32.35,5.94,15.04.2023
CMRLTR35,L9-R9,AFTER,LH,839.47,28.96,32.22,10.3,18.04.2023
CMRLTR35,L9-R9,AFTER,RH,839.52,29.01,32.1,9.94,18.04.2023
CMRLTR35,L10-R10,BEFORE,LH,843.05,38.35,31.95,3.37,15.04.2023
CMRLTR35,L10-R10,BEFORE,RH,846.0,36.86,33.48,6.52,15.04.2023
CMRLTR35,L10-R10,AFTER,LH,839.56,28.85,31.96,10.37,18.04.2023
CMRLTR35,L10-R10,AFTER,RH,839.51,29.07,32.19,9.99,18.04.2023
CMRLTR35,L11-R11,BEFORE,LH,847.52,35.94,31.45,3.24,15.04.2023
CMRLTR35,L11-R11,BEFORE,RH,847.84,35.97,33.17,6.44,15.04.2023
CMRLTR35,L11-R11,AFTER,LH,839.5,28.92,31.82,10.01,18.04.2023
CMRLTR35,L11-R11,AFTER,RH,839.28,28.95,32.05,9.61,18.04.2023
CMRLTR35,L12-R12,BEFORE,LH,848.33,35.34,30.05,3.34,15.04.2023
CMRLTR35,L12-R12,BEFORE,RH,849.61,35.17,32.11,6.27,15.04.2023
CMRLTR35,L12-R12,AFTER,LH,838.54,29.05,31.97,10.29,18.04.2023
CMRLTR35,L12-R12,AFTER,RH,838.31,29.12,32.11,9.98,18.04.2023
CMRLTR35,L13-R13,BEFORE,LH,848.25,35.39,30.39,3.81,15.04.2023
CMRLTR35,L13-R13,BEFORE,RH,845.39,37.25,28.57,5.64,15.04.2023
CMRLTR35,L13-R13,AFTER,LH,829.14,28.99,31.94,10.31,18.04.2023
CMRLTR35,L13-R13,AFTER,RH,829.06,29.14,31.94,9.96,18.04.2023
CMRLTR35,L14-R14,BEFORE,LH,846.73,36.38,31.97,3.94,15.04.2023
CMRLTR35,L14-R14,BEFORE,RH,848.07,35.63,31.83,5.47,15.04.2023
CMRLTR35,L14-R14,AFTER,LH,829.62,29.01,31.92,10.05,18.04.2023
CMRLTR35,L14-R14,AFTER,RH,829.55,29.07,31.98,10.0,18.04.2023
CMRLTR35,L15-R15,BEFORE,LH,849.41,34.96,31.85,3.54,15.04.2023
CMRLTR35,L15-R15,BEFORE,RH,849.59,35.13,32.85,6.28,15.04.2023
CMRLTR35,L15-R15,AFTER,LH,831.14,28.94,32.08,10.06,18.04.2023
CMRLTR35,L15-R15,AFTER,RH,831.05,29.02,31.97,10.04,18.04.2023
CMRLTR35,L16-R16,BEFORE,LH,850.2,34.72,30.38,3.87,15.04.2023
CMRLTR35,L16-R16,BEFORE,RH,849.62,34.96,31.31,6.11,15.04.2023
CMRLTR35,L16-R16,AFTER,LH,831.94,28.97,32.03,10.07,18.04.2023
CMRLTR35,L16-R16,AFTER,RH,831.87,29.07,31.97,10.03,18.04.2023
