TrainID,Axle,State,Side,Wheel Diameter,Flange Height,Flange Thickness,QR,date
cmrltr3,L9-R9,before,LH,844.64,36.78,31.13,3.7,28.04.2022
cmrltr3,L9-R9,before,RH,844.76,37.18,33.87,6.51,28.04.2022
cmrltr3,L9-R9,after,LH,843.21,28.93,31.95,9.89,30.04.2022
cmrltr3,L9-R9,after,RH,843.56,28.93,31.98,10.04,30.04.2022
cmrltr3,L10-R10,before,LH,845.18,36.51,32.05,3.71,28.04.2022
cmrltr3,L10-R10,before,RH,844.54,36.89,33.03,5.64,28.04.2022
cmrltr3,L10-R10,after,LH,843.94,28.5,31.7,9.65,30.04.2022
cmrltr3,L10-R10,after,RH,843.92,28.12,31.69,9.82,30.04.2022
cmrltr3,L11-R11,before,LH,847.71,35.12,31.68,3.57,28.04.2022
cmrltr3,L11-R11,before,RH,846.91,35.55,34.83,7.71,28.04.2022
cmrltr3,L11-R11,after,LH,845.56,28.92,31.91,9.62,30.04.2022
cmrltr3,L11-R11,after,RH,845.67,28.9,32.21,10,30.04.2022
cmrltr3,L12-R12,before,LH,844.17,37.04,30.15,3.21,28.04.2022
cmrltr3,L12-R12,before,RH,847.23,35.83,33.98,7.13,28.04.2022
cmrltr3,L12-R12,after,LH,840.8,29.08,31.92,9.86,30.04.2022
cmrltr3,L12-R12,after,RH,840.83,28.95,31.95,10,30.04.2022
cmrltr3,L13-R13,before,LH,847.35,35.75,30.89,3.84,28.04.2022
cmrltr3,L13-R13,before,RH,847.09,35.89,33.43,6.81,28.04.2022
cmrltr3,L13-R13,after,LH,845.5,28.94,31.95,9.88,30.04.2022
cmrltr3,L13-R13,after,RH,845.15,28.99,32.13,9.69,30.04.2022
cmrltr3,L14-R14,before,LH,848.41,35.38,31.6,3.85,28.04.2022
cmrltr3,L14-R14,before,RH,847.26,36.19,33.7,6.35,28.04.2022
cmrltr3,L14-R14,after,LH,846.34,28.88,32.05,9.66,30.04.2022
cmrltr3,L14-R14,after,RH,845.98,28.88,31.91,9.79,30.04.2022
cmrltr3,L15-R15,before,LH,848.39,32.89,35.39,3.71,28.04.2022
cmrltr3,L15-R15,before,RH,847.73,34.85,35.6,6.89,28.04.2022
cmrltr3,L15-R15,after,LH,846.94,28.89,32.02,9.72,30.04.2022
cmrltr3,L15-R15,after,RH,846.72,28.85,32.02,9.88,30.04.2022
cmrltr3,L16-R16,before,LH,848.65,35.43,30.73,3.7,28.04.2022
cmrltr3,L16-R16,before,RH,848.53,34.92,33.24,6.78,28.04.2022
cmrltr3,L16-R16,after,LH,845.85,28.93,31.83,9.8,30.04.2022
cmrltr3,L16-R16,after,RH,845.83,29.09,31.98,9.98,30.04.2022
cmrltr3,L8-R8,before,LH,849.17,34.92,30.95,3.79,28.04.2022
cmrltr3,L8-R8,before,RH,848.24,35.32,33.55,7.1,28.04.2022
cmrltr3,L8-R8,after,LH,846.32,28.96,32.07,9.46,30.04.2022
cmrltr3,L8-R8,after,RH,846.46,28.84,32.27,9.92,30.04.2022
cmrltr3,L7-R7,before,LH,848.21,34.96,31.13,3.6,28.04.2022
cmrltr3,L7-R7,before,RH,848.47,35.69,34.48,7.28,28.04.2022
cmrltr3,L7-R7,after,LH,846.3,28.84,31.93,9.67,30.04.2022
cmrltr3,L7-R7,after,RH,846.04,29.02,32.49,9.96,30.04.2022
cmrltr3,L6-R6,before,LH,846.8,36.05,31.91,3.65,28.04.2022
cmrltr3,L6-R6,before,RH,847.14,36.13,34.8,7.41,28.04.2022
cmrltr3,L6-R6,after,LH,845.25,29.02,32.17,9.71,30.04.2022
cmrltr3,L6-R6,after,RH,845.15,29.06,32.22,10.03,30.04.2022
cmrltr3,L5-R5,before,LH,847.4,36.2,30.66,3.63,28.04.2022
cmrltr3,L5-R5,before,RH,846.19,35.9,33.85,7.07,28.04.2022
cmrltr3,L5-R5,after,LH,841.68,28.81,31.82,9.92,30.04.2022
cmrltr3,L5-R5,after,RH,841.44,29.08,31.92,9.99,30.04.2022
cmrltr3,L4-R4,before,LH,847.56,36.11,31.54,3.7,28.04.2022
cmrltr3,L4-R4,before,RH,846.34,36.49,33.76,6.76,28.04.2022
cmrltr3,L4-R4,after,LH,845,28.94,32.24,9.7,30.04.2022
cmrltr3,L4-R4,after,RH,844.72,29,31.9,10.01,30.04.2022
cmrltr3,L3-R3,before,LH,846.51,35.99,31.97,3.69,28.04.2022
cmrltr3,L3-R3,before,RH,846.92,36.27,34.45,6.8,28.04.2022
cmrltr3,L3-R3,after,LH,845.12,29.07,32.06,9.66,30.04.2022
cmrltr3,L3-R3,after,RH,845.04,28.98,32.2,9.97,30.04.2022
cmrltr3,L2-R2,before,LH,843.24,38.28,33.68,4.48,28.04.2022
cmrltr3,L2-R2,before,RH,837.12,40.55,32.4,4.1,28.04.2022
cmrltr3,L2-R2,after,LH,835.43,29.05,32.45,9.89,30.04.2022
cmrltr3,L2-R2,after,RH,835.08,29.02,31.94,10.08,30.04.2022
cmrltr3,L1-R1,before,LH,843.94,37.71,31.64,3.74,28.04.2022
cmrltr3,L1-R1,before,RH,844.1,37.56,31.61,4.33,28.04.2022
cmrltr3,L1-R1,after,LH,842.28,28.96,31.83,9.9,30.04.2022
cmrltr3,L1-R1,after,RH,841.98,29.11,31.97,10.13,30.04.2022
